"Name","Rating","Rarity","Preferred Position","Nation","League","Team","Price Limits","Last Sale Price","Discard Value","Contract","Untradeable","Loans","DefinitionId","IsDuplicate","IsInActive11","Alternate Positions","ExternalPrice"
"Cissoko","79","Common","CB","France","Barclays WSL","West Ham","Min:350 Max:10000","0","0","7","true","false","241549","false","false","CB","500"
"Ndidi","79","Common","CDM","Nigeria","EFL Championship","Leicester City","Min:350 Max:10000","0","0","7","true","false","226790","false","false","CDM,CM","500"
"Maitane","79","Common","CDM","Spain","NWSL","NJ/NY Gotham","Min:350 Max:10000","0","0","7","true","false","228628","false","false","CDM,CM","500"
"Perin","79","Common","GK","Italy","Serie A TIM","Juventus","Min:350 Max:10000","0","0","7","true","false","198009","false","false","GK","500"
"Svava","79","Rare","LB","Denmark","Liga F","Real Madrid CF","Min:650 Max:10000","0","0","7","true","false","264980","false","false","LB,LWB","700"
"Ciurria","79","Common","RM","Italy","Serie A TIM","Monza","Min:350 Max:10000","0","0","7","true","false","219812","false","false","RM,RW","650"
"Lazzari","79","Rare","RB","Italy","Serie A TIM","Latium","Min:650 Max:10000","0","0","7","true","false","235374","false","false","RWB,RB","700"
"Ndicka","78","Rare","CB","Ivory Coast","Serie A TIM","Roma FC","Min:650 Max:10000","0","554","7","false","false","50568051","false","false","CB","700"
"Hanson","78","Rare","LM","Scotland","Barclays WSL","Aston Villa","Min:650 Max:10000","0","554","7","false","false","265274","false","false","RM,LM,CAM,LW","700"
"Ito","78","Rare","RM","Japan","Ligue 1 Uber Eats","Stade de Reims","Min:650 Max:10000","0","554","7","false","false","232905","false","false","RM,RW,ST","700"
"Trésor","78","Rare","LM","Belgium","Premier League","Burnley","Min:650 Max:10000","0","554","7","false","false","50584798","false","false","LM,CAM,LW","700"
"Stokes","78","Rare","LB","England","Barclays WSL","Manchester City","Min:650 Max:10000","0","554","7","false","false","227264","false","false","LB,LWB","700"
"Castrovilli","78","Common","CM","Italy","Serie A TIM","Fiorentina","Min:350 Max:10000","0","277","7","false","false","225014","false","false","CM","500"
"Lee","78","Common","CAM","Korea Republic","Bundesliga","1. FSV Mainz 05","Min:350 Max:10000","0","277","7","false","false","221671","false","false","CM,CAM,CF","500"
"Hernández Zurbano","78","Common","RB","Spain","Liga F","Real Madrid CF","Min:350 Max:10000","0","277","7","false","false","271945","false","false","RWB,RB","500"
"Robles","78","Common","RB","Mexico","Liga F","Real Madrid CF","Min:350 Max:10000","0","277","7","false","false","227466","false","false","RWB,RB","500"
"Schmitz","78","Common","GK","Germany","GPFBL","VfL Wolfsburg","Min:350 Max:10000","0","277","7","false","false","244301","false","false","GK","500"
"Carneiro Da Cunha","78","Common","ST","Brazil","Premier League","Wolves","Min:350 Max:10000","0","277","7","false","false","240243","false","false","LM,CAM,CF,ST","700"
"Lukébakio","78","Common","RM","Belgium","LALIGA EA SPORTS","Sevilla FC","Min:350 Max:10000","0","277","7","false","false","231416","false","false","RM,RW,ST","500"
"Badiashile","78","Common","CB","France","Premier League","Chelsea","Min:350 Max:10000","0","277","7","false","false","242578","false","false","CB","500"
"Vlašić","78","Common","CF","Croatia","Serie A TIM","Torino","Min:350 Max:10000","0","277","7","false","false","241095","false","false","LM,CAM,CF,ST","500"
"Keïta","78","Common","CM","Guinea","Bundesliga","SV Werder Bremen","Min:350 Max:10000","0","277","7","false","false","220971","false","false","CM","500"
"Sanabria","78","Common","ST","Paraguay","Serie A TIM","Torino","Min:350 Max:10000","0","277","7","false","false","219932","false","false","CF,ST","500"
"Mušović","78","Common","GK","Sweden","Barclays WSL","Chelsea","Min:350 Max:10000","0","277","7","false","false","243379","false","false","GK","550"
"Trejo","78","Common","CAM","Argentina","LALIGA EA SPORTS","Rayo Vallecano","Min:350 Max:10000","0","277","7","false","false","173030","false","false","CAM","550"
"Armando de Abreu","78","Common","CB","Brazil","LALIGA EA SPORTS","Valencia CF","Min:350 Max:10000","0","277","7","false","false","201305","false","false","CB","500"
"Puntigam","78","Common","CB","Austria","NWSL","Houston Dash","Min:350 Max:10000","0","277","7","false","false","265854","false","false","CB,CM","550"
"Messias","78","Common","RW","Brazil","Serie A TIM","Genoa","Min:350 Max:10000","0","277","7","false","false","240938","false","false","RM,RW","500"
"Ouchene","78","Common","CAM","France","D1 Arkema","Montpellier","Min:350 Max:10000","0","277","7","false","false","265903","false","false","CM,CAM","550"
"Riley","78","Rare","RB","New Zealand","NWSL","Angel City FC","Min:650 Max:10000","0","0","7","true","false","233343","false","false","RWB,RB,LB","700"
"Reyna","78","Common","RM","United States","Bundesliga","Borussia Dortmund","Min:350 Max:10000","0","0","7","true","false","245541","false","false","RM,LM,CAM,RW","500"
"Zerboni","78","Common","CDM","United States","NWSL","NJ/NY Gotham","Min:350 Max:10000","0","0","7","true","false","243770","false","false","CDM,CM","500"
"Romero","78","CONMEBOL Libertadores","GK","Argentina","Libertadores","Boca Juniors","Min:650 Max:10000","0","0","7","true","false","173373","false","false","GK","2500"
"Nzola","78","Rare","ST","Angola","Serie A TIM","Fiorentina","Min:650 Max:10000","0","0","7","true","false","240452","false","false","CF,ST","700"
"Lafont","78","Rare","GK","France","Ligue 1 Uber Eats","FC Nantes","Min:650 Max:10000","0","0","7","true","false","231691","false","false","GK","700"
"Nascimento Galeno","78","Rare","LM","Brazil","Liga Portugal","FC Porto","Min:650 Max:10000","0","0","7","true","false","239482","false","false","LM,LW","700"
"Bouanga","78","Rare","LW","Gabon","MLS","LAFC","Min:650 Max:10000","0","0","7","true","false","225951","false","false","LM,ST,LW","700"
"Oroz Areta","78","Rare","CM","Spain","Liga F","Real Madrid CF","Min:650 Max:10000","0","0","7","true","false","262458","false","false","CDM,CM","700"
"Dahoud","78","Common","CM","Germany","Premier League","Brighton","Min:350 Max:10000","0","0","7","true","false","218339","false","false","CDM,CM","550"
"Nildén","78","Common","LB","Sweden","Calcio A Femminile","Juventus","Min:350 Max:10000","0","0","7","true","false","266939","false","false","LB,LWB","500"
"de Almeida Monteiro","78","Common","CB","Brazil","Premier League","Nott'm Forest","Min:350 Max:10000","0","0","7","true","false","207863","false","false","CB","500"
"Nelsson","78","Common","CB","Denmark","Trendyol Süper Lig","Galatasaray","Min:350 Max:10000","0","0","7","true","false","235658","false","false","CB","500"
"Wedemeyer","78","Common","RB","Germany","GPFBL","VfL Wolfsburg","Min:350 Max:10000","0","0","7","true","false","241847","false","false","RWB,RB,CB","1300"
"Navarro Aliaga","78","Common","ST","Spain","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","247138","false","false","CF,ST","500"
"Quinn","78","Common","CDM","Canada","NWSL","OL Reign","Min:350 Max:10000","0","0","7","true","false","227404","false","false","CDM","500"
"Barák","78","Rare","CM","Czech Republic","Serie A TIM","Fiorentina","Min:650 Max:10000","0","0","7","true","false","236791","false","false","CM,CAM,CF","700"
"Scamacca","78","Common","ST","Italy","Serie A TIM","Bergamo Calcio","Min:350 Max:10000","0","0","7","true","false","226710","false","false","CF,ST","500"
"Malacia","78","Rare","LB","Netherlands","Premier League","Manchester Utd","Min:650 Max:10000","0","0","7","true","false","238041","false","false","LB,LWB","700"
"Costa Santos","78","Common","CB","Brazil","Ligue 1 Uber Eats","OGC Nice","Min:350 Max:10000","0","0","7","true","false","158625","false","false","CB","700"
"Hazard","78","Common","LM","Belgium","1A Pro League","RSC Anderlecht","Min:350 Max:10000","0","0","7","true","false","50535134","false","false","LM,CF,LW","500"
"Wilde","78","Common","CM","Germany","GPFBL","1. FC Köln","Min:350 Max:10000","0","0","7","true","false","265093","false","false","RM,CM","500"
"Groß","78","Common","CM","Germany","Premier League","Brighton","Min:350 Max:10000","0","0","7","true","false","190765","false","false","RB,CDM,CM","550"
"Coronado","78","Rare","CAM","Brazil","ROSHN Saudi League","Al Ittihad","Min:650 Max:10000","0","0","7","true","false","202599","false","false","CM,LM,CAM","700"
"Haidara","78","Common","CM","Mali","Bundesliga","RB Leipzig","Min:350 Max:10000","0","0","7","true","false","238463","false","false","CDM,RM,CM","500"
"Pavlidis","78","Common","ST","Greece","Eredivisie","AZ","Min:350 Max:10000","0","0","7","true","false","229188","false","false","CF,ST","500"
"Cillessen","78","Common","GK","Netherlands","Eredivisie","N.E.C. Nijmegen","Min:350 Max:10000","0","0","7","true","false","199987","false","false","GK","500"
"Cuéllar","78","Rare","CDM","Colombia","ROSHN Saudi League","Al Shabab","Min:650 Max:10000","0","0","7","true","false","214009","false","false","CDM","700"
"Grosso","78","Common","CM","Canada","Calcio A Femminile","Juventus","Min:350 Max:10000","0","0","7","true","false","247724","false","false","CM","550"
"Guaita Panadero","78","Common","GK","Spain","LALIGA EA SPORTS","RC Celta","Min:300 Max:5000","0","0","7","true","false","50521338","false","false","GK","500"
"Stepanenko","78","Common","CDM","Ukraine","Ukrayina Liha","Shakhtar Donetsk","Min:350 Max:10000","0","0","7","true","false","206413","false","false","CDM","500"
"Voll","78","Common","GK","Germany","GPFBL","Leverkusen","Min:350 Max:10000","0","0","7","true","false","265118","false","false","GK","450"
"Ghezzal","78","Common","RW","Algeria","Trendyol Süper Lig","Beşiktaş","Min:350 Max:10000","0","0","7","true","false","210372","false","false","RM,CAM,RW","400"
"Abdul Samed","78","Common","CDM","Ghana","Ligue 1 Uber Eats","RC Lens","Min:350 Max:10000","0","0","7","true","false","252059","false","false","CDM,CM","700"
"Wahi","78","Rare","ST","France","Ligue 1 Uber Eats","RC Lens","Min:650 Max:10000","0","0","7","true","false","260407","false","false","LM,CF,ST","700"
"Lenzini","78","Rare","CB","Italy","Calcio A Femminile","Juventus","Min:650 Max:10000","0","0","7","true","false","266937","false","false","RB,CB","700"
"García Vayá","78","Common","CDM","Spain","LALIGA EA SPORTS","Valencia CF","Min:350 Max:10000","0","0","7","true","false","230786","false","false","CDM","550"
"Özcan","78","Rare","CDM","Turkey","Bundesliga","Borussia Dortmund","Min:650 Max:10000","0","0","7","true","false","235407","false","false","CDM,CM","700"
"Renato Sanches","78","Rare","CM","Portugal","Serie A TIM","Roma FC","Min:650 Max:10000","0","0","7","true","false","230767","false","false","RM,CM","700"
"Laba","78","Common","ST","Togo","United Emirates League","Al Ain FC","Min:350 Max:10000","0","0","7","true","false","251353","false","false","CF,ST","500"
"García Torres","78","Rare","LB","Spain","LALIGA EA SPORTS","Real Madrid","Min:650 Max:10000","0","0","7","true","false","246606","false","false","LB,LWB","700"
"Becker","78","Rare","ST","Suriname","Bundesliga","Union Berlin","Min:650 Max:10000","0","0","7","true","false","223790","false","false","RM,CF,ST","700"
"de Lima Barbosa","78","Common","ST","Brazil","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","256612","false","false","CF,ST","550"
"Silva","78","Rare","ST","Portugal","Liga Portugal Feminino","SL Benfica","Min:650 Max:10000","0","0","7","true","false","261852","false","false","CF,RW,ST","700"
"Ramsey","78","Rare","LM","England","Premier League","Aston Villa","Min:650 Max:10000","0","0","7","true","false","246923","false","false","CM,LM,LW","700"
"Espino","78","Rare","LB","Uruguay","LALIGA EA SPORTS","Rayo Vallecano","Min:650 Max:10000","0","0","7","true","false","247131","false","false","LB,LWB","700"
"Vesga Arruti","78","Common","CM","Spain","LALIGA EA SPORTS","Athletic Club","Min:350 Max:10000","0","0","7","true","false","146947","false","false","CM","500"
"Ansu Fati","78","Rare","LW","Spain","Premier League","Brighton","Min:650 Max:10000","0","0","7","true","false","50584652","false","false","LM,ST,LW","700"
"Tavares Silva","78","Rare","CB","Portugal","Liga Portugal","SL Benfica","Min:650 Max:10000","0","0","7","true","false","270086","false","false","CB","700"
"Henrichs","78","Common","RB","Germany","Bundesliga","RB Leipzig","Min:350 Max:10000","0","0","7","true","false","228579","false","false","RWB,RB,LB,RM","550"
"Rosa Márquez","78","Rare","CM","Spain","Liga F","Real Betis","Min:650 Max:10000","0","0","7","true","false","262460","false","false","CM","700"
"Sosa","78","Common","LWB","Croatia","Eredivisie","Ajax","Min:350 Max:10000","0","0","7","true","false","50575036","false","false","LB,LWB,LM","600"
"Swaby","78","Rare","CB","Jamaica","D1 Arkema","FC Fleury 91","Min:650 Max:10000","0","0","7","true","false","246208","false","false","CB","700"
"Neves Filipe","78","Rare","LM","Portugal","ROSHN Saudi League","Al Ittihad","Min:650 Max:10000","0","0","7","true","false","234570","false","false","RM,LM,LW","700"
"Aliendro","78","CONMEBOL Libertadores","CM","Argentina","Libertadores","River Plate","Min:650 Max:10000","0","0","7","true","false","233029","false","false","CDM,CM","1200"
"Martínez Rubio","78","Common","GK","Spain","LALIGA EA SPORTS","UD Almería","Min:350 Max:10000","0","0","7","true","false","205288","false","false","GK","500"
"Camara","78","Rare","CDM","Mali","Ligue 1 Uber Eats","AS Monaco","Min:650 Max:10000","0","0","7","true","false","246764","false","false","CDM,CM","700"
"Herrera","78","Common","CM","Mexico","MLS","Houston Dynamo","Min:350 Max:10000","0","0","7","true","false","156519","false","false","CDM,CM","500"
"Hayashi","78","Common","CM","Japan","Barclays WSL","West Ham","Min:350 Max:10000","0","0","7","true","false","271739","false","false","CM,CAM","550"
"García","77","Rare","ST","Trinidad & Tobago","Hellas Liga","AEK Athens","Min:650 Max:10000","0","547","7","false","false","229153","false","false","RM,CF,ST","700"
"Rojo","77","CONMEBOL Libertadores","CB","Argentina","Libertadores","Boca Juniors","Min:650 Max:10000","0","547","7","false","false","201862","false","false","CB","1900"
"Hübers","77","Rare","CB","Germany","Bundesliga","1. FC Köln","Min:650 Max:10000","0","547","7","false","false","234727","false","false","CB","700"
"Domínguez","77","Rare","CDM","Argentina","Premier League","Nott'm Forest","Min:650 Max:10000","0","547","7","false","false","50569467","false","false","CDM,CM","700"
"Mota Castro Trincão","77","Common","RW","Portugal","Liga Portugal","Sporting CP","Min:350 Max:10000","0","273","7","false","false","244778","false","false","RM,RW,LW","500"
"Buongiorno","77","Common","CB","Italy","Serie A TIM","Torino","Min:350 Max:10000","0","273","7","false","false","243241","false","false","CB","550"
"Lavogez","77","Common","CAM","France","NWSL","KC Current","Min:350 Max:10000","0","273","7","false","false","227359","false","false","CAM,ST","500"
"Gil Salvatierra","77","Common","LW","Spain","Premier League","Spurs","Min:350 Max:10000","0","273","7","false","false","246785","false","false","LM,LW","500"
"Shaparenko","77","Common","CM","Ukraine","Ukrayina Liha","Dynamo Kyiv","Min:350 Max:10000","0","273","7","false","false","244374","false","false","CM,CAM","500"
"Lukić","77","Common","CM","Serbia","Premier League","Fulham","Min:350 Max:10000","0","273","7","false","false","236699","false","false","CDM,CM","500"
"van de Beek","77","Common","CM","Netherlands","Premier League","Manchester Utd","Min:350 Max:10000","0","273","7","false","false","221363","false","false","CDM,CM,CAM","500"
"Gueye","77","Common","CDM","Senegal","Premier League","Everton","Min:350 Max:10000","0","273","7","false","false","193474","false","false","CDM,CM","500"
"Núñez Gestoso","77","Common","CB","Spain","LALIGA EA SPORTS","RC Celta","Min:350 Max:10000","0","273","7","false","false","240900","false","false","CB","500"
"Braithwaite","77","Common","ST","Denmark","LALIGA HYPERMOTION","RCD Espanyol","Min:350 Max:10000","0","273","7","false","false","193290","false","false","LM,CF,ST","500"
"de Jesus Jacinto","77","Common","CM","Portugal","Liga F","Real Sociedad","Min:350 Max:10000","0","273","7","false","false","261843","false","false","CM","500"
"Stengel","77","Common","ST","United States","NWSL","NJ/NY Gotham","Min:350 Max:10000","0","273","7","false","false","226350","false","false","CF,ST","550"
"Luz Horta","77","Common","CM","Portugal","Liga Portugal","SC Braga","Min:350 Max:10000","0","273","7","false","false","226370","false","false","CDM,CM","500"
"Roccaro","77","Common","CDM","United States","NWSL","Chicago Red Stars","Min:350 Max:10000","0","273","7","false","false","267372","false","false","CDM,CM","500"
"Barbosa da Paixão","77","Common","LW","Brazil","Eredivisie","Feyenoord","Min:350 Max:10000","0","273","7","false","false","271400","false","false","LM,RW,LW","500"
"Bernabé de Santiago","77","Common","LB","Spain","Liga F","Real Sociedad","Min:350 Max:10000","0","273","7","false","false","272207","false","false","LB,LWB","600"
"Suárez","77","Common","RWB","Uruguay","LALIGA EA SPORTS","Getafe CF","Min:350 Max:10000","0","273","7","false","false","203843","false","false","RWB,RB,RM","500"
"Koné","77","Common","CM","France","Bundesliga","M'gladbach","Min:350 Max:10000","0","273","7","false","false","250723","false","false","CM","550"
"de Oliveira Campos","77","Common","RB","Brazil","Ligue 1 Uber Eats","AS Monaco","Min:350 Max:10000","0","273","7","false","false","263781","false","false","RWB,RB,RM","700"
"Nørgaard","77","Common","CDM","Denmark","Premier League","Brentford","Min:350 Max:10000","0","273","7","false","false","210697","false","false","CDM","500"
"Gibbs-White","77","Common","CAM","England","Premier League","Nott'm Forest","Min:350 Max:10000","0","273","7","false","false","236015","false","false","CAM,CF,LW","500"
"Montes","77","Common","CB","Mexico","LALIGA EA SPORTS","UD Almería","Min:350 Max:10000","0","273","7","false","false","50561628","false","false","CB","500"
"Galli","77","Common","CM","Italy","Barclays WSL","Everton","Min:350 Max:10000","0","273","7","false","false","245443","false","false","CDM,CM","550"
"Turner","77","Common","GK","United States","Premier League","Nott'm Forest","Min:350 Max:10000","0","0","7","true","false","233267","false","false","GK","500"
"Hoekstra","77","Common","ST","Netherlands","Nederland Vrouwen Liga","Ajax","Min:350 Max:10000","0","0","7","true","false","275971","false","false","CF,ST","500"
"Méndez Fernández","77","Common","CB","Spain","Liga F","Levante UD","Min:350 Max:10000","0","0","7","true","false","271944","false","false","CB","500"
"Rebić","77","Common","ST","Croatia","Trendyol Süper Lig","Beşiktaş","Min:350 Max:10000","0","0","7","true","false","220018","false","false","LM,CF,ST,LW","500"
"Tué Na Bangna","77","Rare","LM","Portugal","Liga Portugal","SC Braga","Min:650 Max:10000","0","0","7","true","false","211368","false","false","LM,RW,LW","700"
"Neto Lopes","77","Common","RB","Portugal","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","257290","false","false","RWB,RB","500"
"Mæhle","77","Common","LWB","Denmark","Bundesliga","VfL Wolfsburg","Min:350 Max:10000","0","0","7","true","false","234678","false","false","LB,LWB,RM,LM","500"
"Borges da Silva","77","Common","LM","Brazil","Premier League","Fulham","Min:350 Max:10000","0","0","7","true","false","180403","false","false","RM,LM,LW","500"
"Borini","77","Common","LM","Italy","Serie BKT","Sampdoria","Min:350 Max:10000","0","0","7","true","false","186200","false","false","LM,ST,LW","600"
"Nascimento França","77","Common","CB","Brazil","Trendyol Süper Lig","Fenerbahçe","Min:350 Max:10000","0","0","7","true","false","238621","false","false","CB","800"
"Cambot","77","Common","ST","France","D1 Arkema","En Avant Guingamp","Min:350 Max:10000","0","0","7","true","false","267661","false","false","CAM,CF,ST","500"
"Kadıoğlu","77","Rare","RB","Turkey","Trendyol Süper Lig","Fenerbahçe","Min:650 Max:10000","0","0","7","true","false","235152","false","false","RWB,RB,LB,LM","700"
"Cervi","77","Common","LM","Argentina","LALIGA EA SPORTS","RC Celta","Min:350 Max:10000","0","0","7","true","false","223061","false","false","RM,LM,LW","550"
"Hoelgebaum Pereira","77","Common","CAM","Brazil","Premier League","Fulham","Min:350 Max:10000","0","0","7","true","false","208450","false","false","CAM","500"
"Adli","77","Common","ST","Morocco","Bundesliga","Leverkusen","Min:350 Max:10000","0","0","7","true","false","50586871","false","false","LM,CF,ST","500"
"Riemann","77","Common","GK","Germany","Bundesliga","VfL Bochum","Min:350 Max:10000","0","0","7","true","false","199339","false","false","GK","500"
"Keane","77","Common","CB","England","Premier League","Everton","Min:350 Max:10000","0","0","7","true","false","207599","false","false","CB","500"
"Riehl","77","Common","CB","United States","NWSL","San Diego Wave","Min:350 Max:10000","0","0","7","true","false","267388","false","false","CB","500"
"Ferreira Vieira","77","Common","CAM","Portugal","Premier League","Arsenal","Min:350 Max:10000","0","0","7","true","false","256958","false","false","CM,CAM","500"
"Demiral","77","Common","CB","Turkey","ROSHN Saudi League","Al Ahli","Min:350 Max:10000","0","0","7","true","false","238160","false","false","CB","500"
"Muñoz","77","Common","RB","Colombia","1A Pro League","KRC Genk","Min:350 Max:10000","0","0","7","true","false","237646","false","false","RWB,RB,CB","500"
"Batshuayi","77","Common","ST","Belgium","Trendyol Süper Lig","Fenerbahçe","Min:350 Max:10000","0","0","7","true","false","204529","false","false","CF,ST","700"
"Miranchuk","77","Common","CF","Russia","Serie A TIM","Bergamo Calcio","Min:300 Max:10000","0","0","7","true","false","214092","false","false","CAM,CF,ST","500"
"Lukeba","77","Rare","CB","France","Bundesliga","RB Leipzig","Min:650 Max:10000","0","0","7","true","false","262138","false","false","CB","700"
"Bernat Velasco","77","Common","LB","Spain","Liga Portugal","SL Benfica","Min:350 Max:10000","0","0","7","true","false","50536717","false","false","LB,LWB","500"
"Bueno","77","Common","CB","Uruguay","Premier League","Wolves","Min:350 Max:10000","0","0","7","true","false","50569306","false","false","CB","500"
"Blind","77","Common","CB","Netherlands","LALIGA EA SPORTS","Girona FC","Min:350 Max:10000","0","0","7","true","false","190815","false","false","CB,LB","550"
"Hamdallah","77","Common","ST","Morocco","ROSHN Saudi League","Al Ittihad","Min:350 Max:10000","0","0","7","true","false","213761","false","false","CF,ST","500"
"Doku","77","Rare","RM","Belgium","Premier League","Manchester City","Min:650 Max:10000","0","0","7","true","false","246420","false","false","RM,RW","750"
"Plea","77","Common","CAM","France","Bundesliga","M'gladbach","Min:350 Max:10000","0","0","7","true","false","206467","false","false","LM,CAM,CF","500"
"D'Ambrosio","77","Common","CB","Italy","Serie A TIM","Monza","Min:350 Max:10000","0","0","7","true","false","198946","false","false","CB","500"
"Montipò","77","Common","GK","Italy","Serie A TIM","Hellas Verona","Min:350 Max:10000","0","0","7","true","false","215363","false","false","GK","550"
"Kalajdžić","77","Common","ST","Austria","Premier League","Wolves","Min:350 Max:10000","0","0","7","true","false","239901","false","false","CF,ST","500"
"Redmond","77","Common","RM","England","Premier League","Burnley","Min:350 Max:10000","0","0","7","true","false","198719","false","false","RM,LM,RW,ST","500"
"Aleixandri López","77","Common","CB","Spain","Barclays WSL","Manchester City","Min:350 Max:10000","0","0","7","true","false","253435","false","false","RB,CB","500"
"Trubin","77","Rare","GK","Ukraine","Liga Portugal","SL Benfica","Min:650 Max:10000","0","0","7","true","false","250753","false","false","GK","700"
"Barco","77","CONMEBOL Libertadores","LM","Argentina","Libertadores","River Plate","Min:650 Max:10000","0","0","7","true","false","236007","false","false","LM,ST,LW","700"
"Dongus","77","Rare","CM","Germany","GPFBL","TSG Hoffenheim","Min:650 Max:10000","0","0","7","true","false","262090","false","false","CDM,CM","700"
"Kramer","77","Common","CDM","Germany","Bundesliga","M'gladbach","Min:350 Max:10000","0","0","7","true","false","204024","false","false","CDM,CM","500"
"Kouamé","77","Common","ST","Ivory Coast","Serie A TIM","Fiorentina","Min:350 Max:10000","0","0","7","true","false","235866","false","false","CF,RW,ST,LW","500"
"Janssen","77","Common","ST","Netherlands","1A Pro League","Royal Antwerp FC","Min:350 Max:10000","0","0","7","true","false","226537","false","false","CF,ST","500"
"González Pirez","77","CONMEBOL Libertadores","CB","Argentina","Libertadores","River Plate","Min:650 Max:10000","0","0","7","true","false","199669","false","false","CB","700"
"Dias Fernandes","77","Common","ST","Portugal","Liga Portugal","Sporting CP","Min:350 Max:10000","0","0","7","true","false","216531","false","false","CF,ST","500"
"Moukoko","77","Common","ST","Germany","Bundesliga","Borussia Dortmund","Min:350 Max:10000","0","0","7","true","false","240833","false","false","CF,ST","550"
"Brooks","77","Common","CB","United States","NWSL","Washington Spirit","Min:350 Max:10000","0","0","7","true","false","268136","false","false","RB,CB","500"
"Masip López","77","Rare","GK","Spain","LALIGA HYPERMOTION","R. Valladolid CF","Min:650 Max:10000","0","0","7","true","false","199575","false","false","GK","700"
"Mojica","77","Rare","LB","Colombia","LALIGA EA SPORTS","CA Osasuna","Min:650 Max:10000","0","0","7","true","false","214026","false","false","LB,LWB,LM","700"
"Tousart","77","Common","CDM","France","Bundesliga","Union Berlin","Min:350 Max:10000","0","0","7","true","false","227234","false","false","CDM,CM","450"
"Pérez","77","CONMEBOL Libertadores","CDM","Argentina","Libertadores","River Plate","Min:650 Max:10000","0","0","7","true","false","196432","false","false","CDM,CM","700"
"Rendall Correia","77","Rare","RB","Portugal","LALIGA EA SPORTS","Valencia CF","Min:650 Max:10000","0","0","7","true","false","247832","false","false","RWB,RB,RM","700"
"Skipp","77","Common","CDM","England","Premier League","Spurs","Min:350 Max:10000","0","0","7","true","false","241042","false","false","CDM,CM","500"
"Guirassy","77","Common","ST","Guinea","Bundesliga","VfB Stuttgart","Min:350 Max:10000","0","0","7","true","false","215441","false","false","CF,ST","500"
"Weiser","77","Common","RWB","Germany","Bundesliga","SV Werder Bremen","Min:350 Max:10000","0","0","7","true","false","206591","false","false","RWB,RB","500"
"Weghorst","77","Common","ST","Netherlands","Bundesliga","TSG Hoffenheim","Min:350 Max:10000","0","0","7","true","false","223689","false","false","CF,ST","500"
"García Escudero","77","Common","ST","Spain","LALIGA EA SPORTS","Athletic Club","Min:350 Max:10000","0","0","7","true","false","171579","false","false","CAM,CF,ST","500"
"Sportiello","77","Common","GK","Italy","Serie A TIM","Milan","Min:350 Max:10000","0","0","7","true","false","216065","false","false","GK","500"
"Stuani","77","Common","ST","Uruguay","LALIGA EA SPORTS","Girona FC","Min:350 Max:10000","0","0","7","true","false","186537","false","false","CF,ST","500"
"Acosta","77","Rare","CAM","Argentina","MLS","FC Cincinnati","Min:650 Max:10000","0","0","7","true","false","221634","false","false","CAM,CF","700"
"Awoniyi","77","Common","ST","Nigeria","Premier League","Nott'm Forest","Min:350 Max:10000","0","0","7","true","false","230978","false","false","CF,ST","500"
"Furuhashi","77","Rare","ST","Japan","cinch Prem","Celtic","Min:650 Max:10000","0","0","7","true","false","245538","false","false","CF,ST","700"
"Cordeiro dos Santos","77","Rare","RB","Brazil","Serie A TIM","Fiorentina","Min:650 Max:10000","0","0","7","true","false","234112","false","false","RWB,RB","700"
"Ruidíaz","77","Rare","ST","Peru","MLS","Sounders FC","Min:650 Max:10000","0","0","7","true","false","204538","false","false","CF,ST","700"
"Giner Pedrosa","76","Rare","LB","Spain","LALIGA EA SPORTS","Sevilla FC","Min:650 Max:10000","0","540","7","false","false","246113","false","false","LB,LWB","700"
"Sanusi","76","Rare","LB","Nigeria","Liga Portugal","FC Porto","Min:650 Max:10000","0","540","7","false","false","251528","false","false","LB,LWB","700"
"Ševčík","76","Rare","CM","Czech Republic","Česká Liga","Slavia Praha","Min:650 Max:10000","0","540","7","false","false","247030","false","false","CDM,RM,CM","700"
"Barnhart","76","Rare","GK","United States","NWSL","Washington Spirit","Min:650 Max:10000","0","540","7","false","false","226339","false","false","GK","700"
"Lima Silva Machado","76","Common","CM","Portugal","Liga Portugal","SL Benfica","Min:350 Max:10000","0","270","7","false","false","243686","false","false","CM,CAM","500"
"González Iglesias","76","Common","CDM","Spain","Liga Portugal","FC Porto","Min:350 Max:10000","0","270","7","false","false","255069","false","false","CDM,CM","500"
"Dest","76","Common","RB","United States","Eredivisie","PSV","Min:350 Max:10000","0","270","7","false","false","251804","false","false","RWB,RB,LB,RM","500"
"Walker-Peters","76","Common","RB","England","EFL Championship","Southampton","Min:350 Max:10000","0","270","7","false","false","227927","false","false","RWB,RB,LB","500"
"Cornet","76","Common","LM","Ivory Coast","Premier League","West Ham","Min:700 Max:13000","0","270","7","false","false","215798","false","false","LM,CF,LW","750"
"Baba","76","Common","CM","Ghana","LALIGA EA SPORTS","UD Almería","Min:350 Max:10000","0","270","7","false","false","245598","false","false","CDM,CM","500"
"Evans","76","Common","CB","Wales","Barclays WSL","Manchester Utd","Min:350 Max:10000","0","270","7","false","false","265350","false","false","CB","500"
"Cullen","76","Common","CDM","Republic of Ireland","Premier League","Burnley","Min:350 Max:10000","0","270","7","false","false","228151","false","false","CDM,CM","500"
