Id,Name,Rating,RarityId,Rarity,Preferred Position,Nation,League,Team,Untradeable,Loans,IsDuplicate,IsInActive11,Groups,Alternate Positions,ExternalPrice
242179,Fofana Yahia,72,1,Rare,GK,Ivory Coast,Ligue 1 McDonald's,Angers SCO,TRUE,FALSE,FALSE,FALSE,4,GK,350
200134,Benson Robbie,61,0,Common,CAM,Ireland,SSE Airtricity PD,Dundalk,TRUE,FALSE,FALSE,FALSE,0,CAM,200
263204,Mansilla Matias,73,1,Rare,GK,Argentina,Libertadores,Estudiantes,TRUE,FALSE,FALSE,FALSE,4,GK,350
242181,Neto Borges,73,1,Rare,LB,Brazil,Ligue 2 BKT,Clermont Foot 63,TRUE,FALSE,FALSE,FALSE,4,"LB,LM",0
263205,Yilmaz Baris Alper,80,1,Rare,RM,Türkiye,Trendyol Super Lig,Galatasaray,TRUE,FALSE,FALSE,FALSE,4,"RM,LB,LM,RW",650
242182,Kim Hyun Woo,61,0,Common,CB,Korea Rep.,K League 1,Daejeon Hana,TRUE,FALSE,FALSE,FALSE,0,CB,200
242183,Otto David,66,0,Common,ST,Germany,3. Liga,SV Sandhausen,TRUE,FALSE,FALSE,FALSE,0,ST,200
263207,Miguel Munoz,58,0,Common,CB,Spain,PKO BP Ekstraklasa,Piast Gliwice,TRUE,FALSE,FALSE,FALSE,0,CB,200
263208,Ameyaw Michael,66,1,Rare,RM,Poland,PKO BP Ekstraklasa,Piast Gliwice,TRUE,FALSE,FALSE,FALSE,4,"RM,LM,RW",0
74003,Cuber Potocnik Jaka,60,0,Common,ST,Slovenia,Bundesliga 2,1. FC Koln,TRUE,FALSE,FALSE,FALSE,0,ST,200
242187,Baumgartner Christoph,80,0,Common,CAM,Austria,Bundesliga,RB Leipzig,TRUE,FALSE,FALSE,FALSE,0,"CAM,ST",350
263211,Adeeko Baba,63,0,Common,CM,Ireland,EFL League One,Wigan Athletic,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
221167,Dummigan Cameron,59,0,Common,RB,N. Ireland,SSE Airtricity PD,Derry City,TRUE,FALSE,FALSE,FALSE,0,"RB,CDM",200
221168,Kownacki Dawid,71,0,Common,ST,Poland,Bundesliga 2,Dusseldorf,TRUE,FALSE,FALSE,FALSE,0,ST,200
263214,Tickle Sam,66,0,Common,GK,England,EFL League One,Wigan Athletic,TRUE,FALSE,FALSE,FALSE,0,GK,200
200145,Casemiro,84,1,Rare,CDM,Brazil,Premier League,Man Utd,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",2000
242195,McKenzie Mark,74,1,Rare,CB,USA,Ligue 1 McDonald's,Toulouse FC,TRUE,FALSE,FALSE,FALSE,4,CB,350
221174,Orsic Mislav,74,1,Rare,LM,Croatia,Trendyol Super Lig,Trabzonspor,TRUE,FALSE,FALSE,FALSE,4,"LM,RM,CM,LW",350
242199,McVey Christopher,64,0,Common,CB,Sweden,MLS,D.C. United,TRUE,FALSE,FALSE,FALSE,0,"CB,RB,LB",200
242200,Ronning Tim,65,1,Rare,GK,Sweden,Allsvenskan,Halmstads BK,TRUE,FALSE,FALSE,FALSE,4,GK,300
74017,Maatta Sofia,64,1,Rare,CM,Finland,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,4,CM,200
263224,Barretto Vincy,55,0,Common,RM,India,ISL,Chennaiyin FC,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",200
200155,Vanaken Hans,80,1,Rare,CAM,Belgium,1A Pro League,Club Brugge,TRUE,FALSE,FALSE,FALSE,4,"CAM,CM",650
242201,Luis Milla,77,0,Common,CM,Spain,LALIGA EA SPORTS,Getafe CF,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",350
74018,Pavic Branko,65,0,Common,CDM,Croatia,Liga Hrvatska,Dinamo Zagreb,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
242202,Druijf Ferdy,69,0,Common,ST,Netherlands,O. Bundesliga,SK Rapid,TRUE,FALSE,FALSE,FALSE,0,ST,200
263227,Swedberg Williot,70,0,Common,CM,Sweden,LALIGA EA SPORTS,RC Celta,TRUE,FALSE,FALSE,FALSE,0,"CM,LW",200
242204,Kouan Oulai Christian,66,0,Common,CAM,Ivory Coast,Serie BKT,Cosenza,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM",200
74021,Wrobel Natalia,65,0,Common,CM,Poland,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,CM,200
200159,Ortega Stefan,81,1,Rare,GK,Germany,Premier League,Manchester City,TRUE,FALSE,FALSE,FALSE,4,GK,800
263229,Pellegrino Mateo,62,0,Common,ST,Argentina,LPF,Platense,TRUE,FALSE,FALSE,FALSE,0,ST,200
263230,Osmajic Milutin,70,1,Rare,ST,Montenegro,EFL Championship,Preston,TRUE,FALSE,FALSE,FALSE,4,ST,300
74024,Anderson Amy,66,0,Common,CM,Scotland,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,CM,200
74025,Zouhir Yasmine,65,0,Common,ST,Morocco,Liga F,Real Betis,TRUE,FALSE,FALSE,FALSE,0,ST,200
74026,Deyss Marlene,69,0,Common,CB,Germany,Schweizer Damen Liga,FC Zurich,TRUE,FALSE,FALSE,FALSE,0,CB,200
263233,Bolla Bendeguz,67,0,Common,RB,Hungary,O. Bundesliga,SK Rapid,TRUE,FALSE,FALSE,FALSE,0,"RB,RM,LM",200
74027,Smit Kimberley,66,0,Common,CB,Netherlands,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,CB,200
74030,Kozlova Nicole,66,0,Common,CAM,Ukraine,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,CAM,200
263237,Williams Thomas,53,1,Rare,CB,USA,MLS,Orlando City,TRUE,FALSE,FALSE,FALSE,4,"CB,LB",200
242214,Sands James,71,0,Common,CDM,USA,MLS,New York City FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,CB,CM",200
263239,Renato Junior,64,1,Rare,ST,Brazil,3F Superliga,Viborg FF,TRUE,FALSE,FALSE,FALSE,4,ST,200
242217,Kayembe Edo,71,0,Common,CDM,DR Congo,EFL Championship,Watford,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
50571283,Fila Karol,66,0,Common,RB,Poland,1A Pro League,FCV Dender EH,TRUE,FALSE,FALSE,FALSE,0,"RB,CB",200
263244,Kludka Bartlomiej,63,0,Common,RB,Poland,PKO BP Ekstraklasa,Zaglebie Lubin,TRUE,FALSE,FALSE,FALSE,0,RB,200
263245,Pienko Tomasz,65,0,Common,LM,Poland,PKO BP Ekstraklasa,Zaglebie Lubin,TRUE,FALSE,FALSE,FALSE,0,"LM,LW",200
242223,Al Hamdan Abdullah,61,0,Common,ST,Saudi Ara.,ROSHN Saudi League,Al Hilal,TRUE,FALSE,FALSE,FALSE,0,ST,200
221201,Leibold Tim,71,0,Common,LB,Germany,MLS,Sporting KC,TRUE,FALSE,FALSE,FALSE,0,"LB,LM",550
263250,Balde Thierno,67,0,Common,RB,France,Ligue 2 BKT,ESTAC Troyes,TRUE,FALSE,FALSE,FALSE,0,RB,200
74044,Garcia Simon,68,0,Common,CB,Colombia,Liga Colombia,Atl. Nacional,TRUE,FALSE,FALSE,FALSE,0,CB,450
242229,Maher Brian,63,1,Rare,GK,Ireland,SSE Airtricity PD,Derry City,TRUE,FALSE,FALSE,FALSE,4,GK,200
74046,Rammie Noel,66,0,Common,ST,USA,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,ST,200
242230,Lennon Jamie,62,1,Rare,CDM,Ireland,SSE Airtricity PD,St. Pats,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",200
74047,Lockwood Katie,67,0,Common,ST,England,Scottish Women's League,Glasgow City FC,TRUE,FALSE,FALSE,FALSE,0,ST,200
263255,Owusu Frimpong Godfried Ayesu,69,0,Common,LB,Netherlands,Liga Portugal,Moreirense FC,TRUE,FALSE,FALSE,FALSE,0,LB,200
242236,Ferro,68,0,Common,CB,Portugal,Liga Portugal,Estrela Amadora,TRUE,FALSE,FALSE,FALSE,0,CB,200
242238,Solet Oumar,76,1,Rare,CB,France,O. Bundesliga,RB Salzburg,TRUE,FALSE,FALSE,FALSE,4,CB,4800
263262,Szczesniak Kryspin,63,0,Common,CB,Poland,PKO BP Ekstraklasa,Gornik Zabrze,TRUE,FALSE,FALSE,FALSE,0,CB,200
242240,D'Arrigo Louis,63,0,Common,CDM,Australia,PKO BP Ekstraklasa,Lechia Gdansk,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
221219,Conti German,72,1,Rare,CB,Argentina,Sudamericana,Racing Club,TRUE,FALSE,FALSE,FALSE,4,CB,350
200196,Gaona Lugo Orlando,66,0,Common,RM,Paraguay,Sudamericana,Club Nacional,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",200
242242,Cibois Sebastien,65,0,Common,GK,France,Ligue 2 BKT,Rodez AF,TRUE,FALSE,FALSE,FALSE,0,GK,200
263266,Al Harbi Sultan,51,0,Common,CB,Saudi Ara.,ROSHN Saudi League,Al Fayha,TRUE,FALSE,FALSE,FALSE,0,CB,200
263268,Cathline Yoann,67,0,Common,LM,France,Eredivisie,FC Utrecht,TRUE,FALSE,FALSE,FALSE,0,"LM,ST,LW",200
242245,Al Rashidi Fahad,62,0,Common,RM,Saudi Ara.,ROSHN Saudi League,Al Ahli,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",200
200200,Schouten Erik,66,0,Common,CB,Netherlands,Eredivisie,Willem II,TRUE,FALSE,FALSE,FALSE,0,CB,200
263271,Emakhu Aidomo,61,0,Common,ST,Ireland,EFL Championship,Millwall,TRUE,FALSE,FALSE,FALSE,0,"ST,LW",200
263272,Schulze Philipp,62,0,Common,GK,Germany,3. Liga,SC Verl,TRUE,FALSE,FALSE,FALSE,0,GK,200
263273,Beifus Marcel,68,0,Common,CB,Germany,Bundesliga 2,Karlsruher SC,TRUE,FALSE,FALSE,FALSE,0,CB,200
242250,Veron Gaston,71,0,Common,ST,Argentina,Sudamericana,Argentinos Jrs.,TRUE,FALSE,FALSE,FALSE,0,"ST,CAM,RW",200
74067,Matheus Dias,66,0,Common,CDM,Brazil,Liga Portugal,Nacional,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
263275,Kayo Bryang,63,1,Rare,CM,USA,3. Liga,VfL Osnabruck,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",200
242253,Toye Mason,66,0,Common,ST,USA,MLS,Portland Timbers,TRUE,FALSE,FALSE,FALSE,0,ST,550
200209,Larsen Nicolai,69,0,Common,GK,Denmark,3F Superliga,Silkeborg IF,TRUE,FALSE,FALSE,FALSE,0,GK,200
263279,Pohlmann Ole,69,0,Common,CM,Germany,Liga Portugal,Rio Ave FC,TRUE,FALSE,FALSE,FALSE,0,"CM,CAM,ST",600
200210,Sarcevic Antoni,63,1,Rare,CM,England,EFL League Two,Bradford City,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",200
242258,Biggins Harrison,62,0,Common,CM,England,EFL League One,Shrewsbury,TRUE,FALSE,FALSE,FALSE,0,"CM,CAM",0
263283,Tvrdon Marian,68,0,Common,GK,Slovakia,Ceska Liga,Viktoria Plzen,TRUE,FALSE,FALSE,FALSE,0,GK,200
263286,Mandous Ales,73,1,Rare,GK,Czech Rep.,Ceska Liga,Slavia Praha,TRUE,FALSE,FALSE,FALSE,4,GK,350
242263,Amundsen Malte,68,1,Rare,CB,Denmark,MLS,Columbus Crew,TRUE,FALSE,FALSE,FALSE,4,"CB,LB,LM",300
263287,Schranz Ivan,74,1,Rare,LM,Slovakia,Ceska Liga,Slavia Praha,TRUE,FALSE,FALSE,FALSE,4,"LM,RM,ST,LW",350
242264,Imperiale Marco,66,0,Common,CB,Italy,Serie BKT,Carrarese Calcio,TRUE,FALSE,FALSE,FALSE,0,"CB,LB",200
263288,Pesek Jakub,72,1,Rare,RW,Czech Rep.,Ceska Liga,Sparta Praha,TRUE,FALSE,FALSE,FALSE,4,"RW,RM,LM",350
242265,Obafemi Michael,69,0,Common,ST,Ireland,EFL Championship,Plymouth Argyle,TRUE,FALSE,FALSE,FALSE,0,ST,200
242267,Campuzano Jorman,73,1,Rare,CDM,Colombia,Liga Colombia,Atl. Nacional,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",350
242268,Ozkan Can,63,0,Common,RB,Germany,3. Liga,FC Erzgebirge Aue,TRUE,FALSE,FALSE,FALSE,0,"RB,LB,CDM",200
74085,Botis Nikolaos,61,1,Rare,GK,Greece,Hellas Liga,Olympiacos FC,TRUE,FALSE,FALSE,FALSE,4,GK,200
200223,Maher Adam,70,0,Common,CDM,Netherlands,ROSHN Saudi League,Damac FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
263293,Pollock Finlay,58,0,Common,CAM,Scotland,Scottish Prem,Hearts,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM",200
263294,Denholm Aidan,61,0,Common,CM,Scotland,Scottish Prem,Ross County,TRUE,FALSE,FALSE,FALSE,0,CM,200
242271,Irving Andy,71,1,Rare,CM,Scotland,Premier League,West Ham,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",600
242276,Wang Ziming,63,0,Common,ST,China PR,CSL,Beijing FC,TRUE,FALSE,FALSE,FALSE,0,"ST,RM",200
242279,Oriol Rey,71,0,Common,CM,Spain,LALIGA HYPERMOTION,Levante UD,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
263303,Krol Michal,59,0,Common,RB,Poland,PKO BP Ekstraklasa,Motor Lublin,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",200
242280,Ferguson Lewis,79,1,Rare,CM,Scotland,Serie A Enilive,Bologna,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",650
263304,Fernandez Emmanuel,59,1,Rare,CB,England,EFL League One,Peterborough,TRUE,FALSE,FALSE,FALSE,4,CB,200
263308,Marsh Aiden,57,0,Common,ST,England,EFL League One,Barnsley,TRUE,FALSE,FALSE,FALSE,0,ST,200
242286,Drinan Aaron,61,0,Common,ST,Ireland,EFL League Two,Swindon Town,TRUE,FALSE,FALSE,FALSE,0,ST,200
221264,Al Ghamdi Raid,59,0,Common,ST,Saudi Ara.,ROSHN Saudi League,Al Raed,TRUE,FALSE,FALSE,FALSE,0,ST,200
263310,Suhonen Anssi,66,0,Common,CAM,Finland,Bundesliga 2,Hamburger SV,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM",350
242287,Ortega Francisco,75,1,Rare,LB,Argentina,Hellas Liga,Olympiacos FC,TRUE,FALSE,FALSE,FALSE,4,LB,750
263312,Sertdemir Zidan,64,1,Rare,CM,Denmark,3F Superliga,FC Nordsjaelland,TRUE,FALSE,FALSE,FALSE,4,CM,200
242289,Hazard Conor,68,1,Rare,GK,N. Ireland,EFL Championship,Plymouth Argyle,TRUE,FALSE,FALSE,FALSE,4,GK,350
263313,Mensah Paul,63,1,Rare,RW,Ghana,O. Bundesliga,Blau-Weiss Linz,TRUE,FALSE,FALSE,FALSE,4,"RW,RM,CAM,LW",200
242291,Brunker Kai,65,1,Rare,ST,Germany,3. Liga,Saarbrucken,TRUE,FALSE,FALSE,FALSE,4,ST,300
221271,Pellenard Theo,68,0,Common,CB,France,Ligue 1 McDonald's,AJ Auxerre,TRUE,FALSE,FALSE,FALSE,0,CB,200
263317,Legowski Mateusz,67,0,Common,CDM,Poland,Serie BKT,Salernitana,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",0
242294,Cacciabue Jeronimo,66,0,Common,CM,Argentina,LPF,Newell's,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM,RM",200
263319,Ranacher Alexander,62,0,Common,RB,Austria,O. Bundesliga,WSG Tirol,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",200
263320,Anglada,65,0,Common,CB,Spain,LALIGA HYPERMOTION,SD Huesca,TRUE,FALSE,FALSE,FALSE,0,CB,200
200253,Lindberg Jonas,61,0,Common,ST,Sweden,Allsvenskan,GAIS,TRUE,FALSE,FALSE,FALSE,0,"ST,LM,LW",200
221279,Kelly Liam,66,0,Common,CM,Ireland,EFL League Two,MK Dons,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
242302,Servania Brandon,64,0,Common,CDM,USA,MLS,Toronto FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,RM,CM",200
221281,Hyam Dominic,70,0,Common,CB,Scotland,EFL Championship,Blackburn Rovers,TRUE,FALSE,FALSE,FALSE,0,CB,200
221282,Stacey Jack,73,0,Common,RB,England,EFL Championship,Norwich,TRUE,FALSE,FALSE,FALSE,0,RB,300
263329,Nixon Tom,60,0,Common,RB,England,EFL League Two,Doncaster,TRUE,FALSE,FALSE,FALSE,0,"RB,LB",200
200260,Berghuis Steven,79,0,Common,RW,Netherlands,Eredivisie,Ajax,TRUE,FALSE,FALSE,FALSE,0,"RW,RM,CAM",350
242306,Soto Guillermo,68,0,Common,RB,Chile,Sudamericana,Uni. Catolica,TRUE,FALSE,FALSE,FALSE,0,RB,200
221284,Gradit Jonathan,78,1,Rare,CB,France,Ligue 1 McDonald's,RC Lens,TRUE,FALSE,FALSE,FALSE,4,CB,650
242307,Nunez Cristian,67,0,Common,CM,Paraguay,LPF,Banfield,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",500
221285,Sotirio Jaushua,62,0,Common,RM,Australia,ISL,Kerala Blasters,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW,ST",200
242312,Adam Abdulfatah,64,0,Common,ST,Saudi Ara.,ROSHN Saudi League,Al Taawoun,TRUE,FALSE,FALSE,FALSE,0,ST,200
263339,Rushworth Carl,72,0,Common,GK,England,Premier League,Brighton,TRUE,FALSE,FALSE,FALSE,0,GK,0
53110,Gordon Craig,71,0,Common,GK,Scotland,Scottish Prem,Hearts,TRUE,FALSE,FALSE,FALSE,0,GK,300
263342,Volnei Feltes,68,0,Common,CB,Brazil,Liga Portugal,Estoril Praia,TRUE,FALSE,FALSE,FALSE,0,"CB,RB",200
263343,Skytta Naatan,64,1,Rare,CM,Finland,Ligue 1 McDonald's,Toulouse FC,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",0
263344,Riou Matthis,63,0,Common,CB,France,Ligue 2 BKT,En Avant Guingamp,TRUE,FALSE,FALSE,FALSE,0,CB,200
242322,Miller Mickel,65,1,Rare,LB,England,EFL League One,Huddersfield,TRUE,FALSE,FALSE,FALSE,4,"LB,LM",300
242325,Edjouma Malcom,65,1,Rare,CM,Morocco,SUPERLIGA,FCSB,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",2800
263350,Hemcke Benjamin,56,0,Common,RM,Germany,3. Liga,Viktoria Koln,TRUE,FALSE,FALSE,FALSE,0,"RM,CM,RW",200
263352,Lelle David,61,0,Common,CB,Germany,3. Liga,B. Dortmund II,TRUE,FALSE,FALSE,FALSE,0,CB,200
263353,Uhlmann Eric,63,1,Rare,CB,Germany,Bundesliga 2,Hannover 96,TRUE,FALSE,FALSE,FALSE,4,"CB,CDM",200
242332,Busio Gianluca,73,1,Rare,CM,USA,Serie A Enilive,Venezia,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",350
242333,Jauregi,65,0,Common,ST,Spain,LALIGA HYPERMOTION,Racing de Ferrol,TRUE,FALSE,FALSE,FALSE,0,ST,200
242334,Lindsey Jaylin,66,0,Common,RB,USA,MLS,Charlotte FC,TRUE,FALSE,FALSE,FALSE,0,RB,200
242336,Aguado,73,1,Rare,CM,Spain,LALIGA EA SPORTS,RCD Espanyol,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",350
263361,Satsias Giannis,66,0,Common,CM,Cyprus,Liga Cyprus,APOEL FC,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
200292,Lowe Jason,59,0,Common,CB,England,EFL League Two,Port Vale,TRUE,FALSE,FALSE,FALSE,0,"CB,CDM",200
200294,Edu Garcia,66,0,Common,CAM,Spain,CSL,SZ Peng City,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM,ST",700
263364,Walta Leo,65,0,Common,CM,Finland,Allsvenskan,IK Sirius,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM,CAM",200
263365,Martinez Alejandro,70,0,Common,LW,Argentina,Libertadores,Talleres,TRUE,FALSE,FALSE,FALSE,0,"LW,LM,RW,ST",200
242342,Lodico Gaston,74,1,Rare,LM,Argentina,LPF,Instituto,TRUE,FALSE,FALSE,FALSE,4,"LM,CM,CAM,LW",350
221322,O'Connell Eoghan,66,1,Rare,CB,Ireland,EFL League One,Wrexham,TRUE,FALSE,FALSE,FALSE,4,CB,300
221323,Onguene Jerome,68,0,Common,CB,Cameroon,Bundesliga,Frankfurt,TRUE,FALSE,FALSE,FALSE,0,CB,650
263370,Barco Valentin,73,1,Rare,LB,Argentina,LALIGA EA SPORTS,Sevilla FC,TRUE,FALSE,FALSE,FALSE,4,"LB,LM",350
74164,Cummins Charlie,53,0,Common,CM,Ireland,EFL League One,Exeter City,TRUE,FALSE,FALSE,FALSE,0,CM,200
263371,Leigh Tommy,64,1,Rare,CAM,England,EFL League Two,MK Dons,TRUE,FALSE,FALSE,FALSE,4,"CAM,CDM,ST",200
200302,Shinnie Graeme,69,0,Common,CDM,Scotland,Scottish Prem,Aberdeen,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
263372,Kim Hyeon Woo,53,0,Common,LW,Korea Rep.,K League 1,Jeju United,TRUE,FALSE,FALSE,FALSE,0,"LW,LM",200
242350,Kapic Rifet,65,0,Common,CM,Bosnia-H.,PKO BP Ekstraklasa,Lechia Gdansk,TRUE,FALSE,FALSE,FALSE,0,"CM,RM,CAM",200
242352,Attiah Abdulquddus,60,1,Rare,GK,Saudi Ara.,ROSHN Saudi League,Al Taawoun,TRUE,FALSE,FALSE,FALSE,4,GK,200
263376,Al Hamadi Ali,66,0,Common,ST,Iraq,Premier League,Ipswich,TRUE,FALSE,FALSE,FALSE,0,ST,350
221331,Mazzitelli Luca,73,1,Rare,CM,Italy,Serie A Enilive,Como,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",350
263377,Abada Liel,74,1,Rare,RW,Israel,MLS,Charlotte FC,TRUE,FALSE,FALSE,FALSE,4,"RW,RM,LW",350
50550393,Ntcham Olivier,80,3,Team of the Week,CM,Cameroon,Trendyol Super Lig,Samsunspor,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM,RW",10250
200309,Darikwa Tendayi,67,1,Rare,RB,Zimbabwe,EFL League One,Lincoln City,TRUE,FALSE,FALSE,FALSE,4,"RB,LB",300
50571418,Casale Nicolo,77,0,Common,CB,Italy,Serie A Enilive,Bologna,TRUE,FALSE,FALSE,FALSE,0,CB,550
242358,Sadiku Rijad,63,0,Common,CB,Bosnia-H.,SUPERLIGA,FC Botosani,TRUE,FALSE,FALSE,FALSE,0,CB,200
221336,Houri Lyes,67,0,Common,CAM,France,SUPERLIGA,Univ. Craiova,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM",200
242359,Jorge Fernandes,73,1,Rare,CB,Portugal,Liga Portugal,Vitoria SC,TRUE,FALSE,FALSE,FALSE,4,CB,350
263383,Loncar Stjepan,70,0,Common,CDM,Bosnia-H.,Magyar Liga,Ferencvarosi TC,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",0
200316,Horn Timo,72,1,Rare,GK,Germany,Bundesliga,VfL Bochum 1848,TRUE,FALSE,FALSE,FALSE,4,GK,450
242362,Recalde Luciano,67,0,Common,CB,Argentina,LPF,Banfield,TRUE,FALSE,FALSE,FALSE,0,CB,250
263387,Kouassi Kylian,62,0,Common,ST,England,EFL League One,Blackpool,TRUE,FALSE,FALSE,FALSE,0,ST,0
200318,Uth Mark,73,1,Rare,CAM,Germany,Bundesliga 2,1. FC Koln,TRUE,FALSE,FALSE,FALSE,4,"CAM,LM,ST",350
221342,Pablo Maffeo,79,0,Common,RB,Argentina,LALIGA EA SPORTS,RCD Mallorca,TRUE,FALSE,FALSE,FALSE,0,"RB,LB",500
263388,Polykarpou Paris,63,1,Rare,CDM,Cyprus,Liga Cyprus,APOEL FC,TRUE,FALSE,FALSE,FALSE,4,"CDM,CB",200
242366,Sang Tom,63,1,Rare,RB,England,EFL League Two,Port Vale,TRUE,FALSE,FALSE,FALSE,4,RB,200
263390,Doyle Callum,72,0,Common,CB,England,EFL Championship,Norwich,TRUE,FALSE,FALSE,FALSE,0,"CB,LB",250
221346,Samuelsen Martin,63,0,Common,ST,Norway,Eliteserien,FK Haugesund,TRUE,FALSE,FALSE,FALSE,0,"ST,RM",200
242369,Arnau Puigmal,70,0,Common,RM,Spain,LALIGA HYPERMOTION,UD Almeria,TRUE,FALSE,FALSE,FALSE,0,"RM,CM,CAM,RW",200
263393,Pablo Tomeo,64,0,Common,CM,Spain,LALIGA HYPERMOTION,CD Mirandes,TRUE,FALSE,FALSE,FALSE,0,"CM,CB,CDM",200
221350,Ambrose Thierry,70,1,Rare,ST,France,1A Pro League,KV Kortrijk,TRUE,FALSE,FALSE,FALSE,4,ST,300
263396,Copete,75,0,Common,CB,Spain,LALIGA EA SPORTS,RCD Mallorca,TRUE,FALSE,FALSE,FALSE,0,CB,600
263397,Minda Alan,70,0,Common,RM,Ecuador,1A Pro League,Cercle Brugge,TRUE,FALSE,FALSE,FALSE,0,"RM,RW,ST",200
242374,Barrow Musa,76,0,Common,LW,Gambia,ROSHN Saudi League,Al Taawoun,TRUE,FALSE,FALSE,FALSE,0,"LW,LM,ST",350
221354,Veljkovic Milos,73,1,Rare,CB,Serbia,Bundesliga,SV Werder Bremen,TRUE,FALSE,FALSE,FALSE,4,CB,450
50571439,Glas Hanna,80,1,Rare,RB,Sweden,NWSL,Seattle Reign,TRUE,FALSE,FALSE,FALSE,4,RB,650
263402,De Percin Theo,61,1,Rare,GK,France,Ligue 1 McDonald's,AJ Auxerre,TRUE,FALSE,FALSE,FALSE,4,GK,200
263403,Al Aqel Mohammed,55,0,Common,RM,Saudi Ara.,ROSHN Saudi League,Al Riyadh,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW,ST",200
242380,Stephen Eustaquio,76,0,Common,CDM,Canada,Liga Portugal,FC Porto,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",350
221358,Rossiter Jordan,62,0,Common,CDM,England,EFL League One,Shrewsbury,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
263404,Nankishi Abdenego,63,1,Rare,LM,Germany,Bundesliga,SV Werder Bremen,TRUE,FALSE,FALSE,FALSE,4,"LM,RM,LW",200
242381,Hoedemakers Mees,70,0,Common,CDM,Netherlands,Eredivisie,N.E.C. Nijmegen,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
242382,Ashby-Hammond Luca,58,0,Common,GK,England,Premier League,Fulham,TRUE,FALSE,FALSE,FALSE,0,GK,0
242383,Lorenz Simon,67,0,Common,CB,Germany,3. Liga,FC Ingolstadt 04,TRUE,FALSE,FALSE,FALSE,0,CB,200
263408,Poitoux Tom,58,0,Common,GK,Belgium,1A Pro League,Standard Liege,TRUE,FALSE,FALSE,FALSE,0,GK,200
221363,van de Beek Donny,75,0,Common,CM,Netherlands,LALIGA EA SPORTS,Girona FC,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM,CAM",350
242386,Klarer Christoph,72,1,Rare,CB,Austria,EFL League One,Birmingham City,TRUE,FALSE,FALSE,FALSE,4,CB,350
263411,Mullins Jamie,59,1,Rare,CAM,Ireland,Premier League,Brighton,TRUE,FALSE,FALSE,FALSE,4,CAM,0
